"id";"nome";"url_detalhes";"tipo_primario";"tipo_secundario";"url_imagem";"geracao";"especie";"altura";"peso";"hp";"ataque";"defesa";"ataque_especial";"defesa_especial";"velocidade";"stats_total"
"#0612";"Haxorus";"https://pokemondb.net/pokedex/haxorus";"Dragon";"";"https://img.pokemondb.net/sprites/home/normal/2x/haxorus.jpg";"Generation 5";"Axe Jaw Pokémon";"1.8";"105.5";"76";"147";"90";"60";"70";"97";"540"
"#0613";"Cubchoo";"https://pokemondb.net/pokedex/cubchoo";"Ice";"";"https://img.pokemondb.net/sprites/home/normal/2x/cubchoo.jpg";"Generation 5";"Chill Pokémon";"0.5";"8.5";"55";"70";"40";"60";"40";"40";"305"
"#0614";"Beartic";"https://pokemondb.net/pokedex/beartic";"Ice";"";"https://img.pokemondb.net/sprites/home/normal/2x/beartic.jpg";"Generation 5";"Freezing Pokémon";"2.6";"260.0";"95";"130";"80";"70";"80";"50";"505"
"#0615";"Cryogonal";"https://pokemondb.net/pokedex/cryogonal";"Ice";"";"https://img.pokemondb.net/sprites/home/normal/2x/cryogonal.jpg";"Generation 5";"Crystallizing Pokémon";"1.1";"148.0";"80";"50";"50";"95";"135";"105";"515"
"#0616";"Shelmet";"https://pokemondb.net/pokedex/shelmet";"Bug";"";"https://img.pokemondb.net/sprites/home/normal/2x/shelmet.jpg";"Generation 5";"Snail Pokémon";"0.4";"7.7";"50";"40";"85";"40";"65";"25";"305"
"#0617";"Accelgor";"https://pokemondb.net/pokedex/accelgor";"Bug";"";"https://img.pokemondb.net/sprites/home/normal/2x/accelgor.jpg";"Generation 5";"Shell Out Pokémon";"0.8";"25.3";"80";"70";"40";"100";"60";"145";"495"
"#0618";"Stunfisk";"https://pokemondb.net/pokedex/stunfisk";"Ground";"Electric";"https://img.pokemondb.net/sprites/home/normal/2x/stunfisk.jpg";"Generation 5";"Trap Pokémon";"0.7";"20.5";"109";"81";"99";"66";"84";"32";"471"
"#0619";"Mienfoo";"https://pokemondb.net/pokedex/mienfoo";"Fighting";"";"https://img.pokemondb.net/sprites/home/normal/2x/mienfoo.jpg";"Generation 5";"Martial Arts Pokémon";"0.9";"20.0";"45";"85";"50";"55";"50";"65";"350"
"#0620";"Mienshao";"https://pokemondb.net/pokedex/mienshao";"Fighting";"";"https://img.pokemondb.net/sprites/home/normal/2x/mienshao.jpg";"Generation 5";"Martial Arts Pokémon";"1.4";"35.5";"65";"125";"60";"95";"60";"105";"510"
"#0621";"Druddigon";"https://pokemondb.net/pokedex/druddigon";"Dragon";"";"https://img.pokemondb.net/sprites/home/normal/2x/druddigon.jpg";"Generation 5";"Cave Pokémon";"1.6";"139.0";"77";"120";"90";"60";"90";"48";"485"
"#0622";"Golett";"https://pokemondb.net/pokedex/golett";"Ground";"Ghost";"https://img.pokemondb.net/sprites/home/normal/2x/golett.jpg";"Generation 5";"Automaton Pokémon";"1.0";"92.0";"59";"74";"50";"35";"50";"35";"303"
"#0623";"Golurk";"https://pokemondb.net/pokedex/golurk";"Ground";"Ghost";"https://img.pokemondb.net/sprites/home/normal/2x/golurk.jpg";"Generation 5";"Automaton Pokémon";"2.8";"330.0";"89";"124";"80";"55";"80";"55";"483"
"#0624";"Pawniard";"https://pokemondb.net/pokedex/pawniard";"Dark";"Steel";"https://img.pokemondb.net/sprites/home/normal/2x/pawniard.jpg";"Generation 5";"Sharp Blade Pokémon";"0.5";"10.2";"45";"85";"70";"40";"40";"60";"340"
"#0625";"Bisharp";"https://pokemondb.net/pokedex/bisharp";"Dark";"Steel";"https://img.pokemondb.net/sprites/home/normal/2x/bisharp.jpg";"Generation 5";"Sword Blade Pokémon";"1.6";"70.0";"65";"125";"100";"60";"70";"70";"490"
"#0626";"Bouffalant";"https://pokemondb.net/pokedex/bouffalant";"Normal";"";"https://img.pokemondb.net/sprites/home/normal/2x/bouffalant.jpg";"Generation 5";"Bash Buffalo Pokémon";"1.6";"94.6";"95";"110";"95";"40";"95";"55";"490"
"#0627";"Rufflet";"https://pokemondb.net/pokedex/rufflet";"Normal";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/rufflet.jpg";"Generation 5";"Eaglet Pokémon";"0.5";"10.5";"70";"83";"50";"37";"50";"60";"350"
"#0628";"Braviary";"https://pokemondb.net/pokedex/braviary";"Normal";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/braviary.jpg";"Generation 5";"Battle Cry Pokémon";"1.7";"43.4";"110";"83";"70";"112";"70";"65";"510"
"#0629";"Vullaby";"https://pokemondb.net/pokedex/vullaby";"Dark";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/vullaby.jpg";"Generation 5";"Diapered Pokémon";"0.5";"9.0";"70";"55";"75";"45";"65";"60";"370"
"#0630";"Mandibuzz";"https://pokemondb.net/pokedex/mandibuzz";"Dark";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/mandibuzz.jpg";"Generation 5";"Bone Vulture Pokémon";"1.2";"39.5";"110";"65";"105";"55";"95";"80";"510"
"#0631";"Heatmor";"https://pokemondb.net/pokedex/heatmor";"Fire";"";"https://img.pokemondb.net/sprites/home/normal/2x/heatmor.jpg";"Generation 5";"Anteater Pokémon";"1.4";"58.0";"85";"97";"66";"105";"66";"65";"484"
"#0632";"Durant";"https://pokemondb.net/pokedex/durant";"Bug";"Steel";"https://img.pokemondb.net/sprites/home/normal/2x/durant.jpg";"Generation 5";"Iron Ant Pokémon";"0.3";"33.0";"58";"109";"112";"48";"48";"109";"484"
"#0633";"Deino";"https://pokemondb.net/pokedex/deino";"Dark";"Dragon";"https://img.pokemondb.net/sprites/home/normal/2x/deino.jpg";"Generation 5";"Irate Pokémon";"0.8";"17.3";"52";"65";"50";"45";"50";"38";"300"
"#0634";"Zweilous";"https://pokemondb.net/pokedex/zweilous";"Dark";"Dragon";"https://img.pokemondb.net/sprites/home/normal/2x/zweilous.jpg";"Generation 5";"Hostile Pokémon";"1.4";"50.0";"72";"85";"70";"65";"70";"58";"420"
"#0635";"Hydreigon";"https://pokemondb.net/pokedex/hydreigon";"Dark";"Dragon";"https://img.pokemondb.net/sprites/home/normal/2x/hydreigon.jpg";"Generation 5";"Brutal Pokémon";"1.8";"160.0";"92";"105";"90";"125";"90";"98";"600"
"#0636";"Larvesta";"https://pokemondb.net/pokedex/larvesta";"Bug";"Fire";"https://img.pokemondb.net/sprites/home/normal/2x/larvesta.jpg";"Generation 5";"Torch Pokémon";"1.1";"28.8";"55";"85";"55";"50";"55";"60";"360"
"#0637";"Volcarona";"https://pokemondb.net/pokedex/volcarona";"Bug";"Fire";"https://img.pokemondb.net/sprites/home/normal/2x/volcarona.jpg";"Generation 5";"Sun Pokémon";"1.6";"46.0";"85";"60";"65";"135";"105";"100";"550"
"#0638";"Cobalion";"https://pokemondb.net/pokedex/cobalion";"Steel";"Fighting";"https://img.pokemondb.net/sprites/home/normal/2x/cobalion.jpg";"Generation 5";"Iron Will Pokémon";"2.1";"250.0";"91";"90";"129";"90";"72";"108";"580"
"#0639";"Terrakion";"https://pokemondb.net/pokedex/terrakion";"Rock";"Fighting";"https://img.pokemondb.net/sprites/home/normal/2x/terrakion.jpg";"Generation 5";"Cavern Pokémon";"1.9";"260.0";"91";"129";"90";"72";"90";"108";"580"
"#0640";"Virizion";"https://pokemondb.net/pokedex/virizion";"Grass";"Fighting";"https://img.pokemondb.net/sprites/home/normal/2x/virizion.jpg";"Generation 5";"Grassland Pokémon";"2.0";"200.0";"91";"90";"72";"90";"129";"108";"580"
"#0641";"Tornadus";"https://pokemondb.net/pokedex/tornadus";"Flying";"";"https://img.pokemondb.net/sprites/home/normal/2x/tornadus.jpg";"Generation 5";"Cyclone Pokémon";"1.4";"63.0";"79";"100";"80";"110";"90";"121";"580"
"#0642";"Thundurus";"https://pokemondb.net/pokedex/thundurus";"Electric";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/thundurus.jpg";"Generation 5";"Bolt Strike Pokémon";"3.0";"61.0";"79";"105";"70";"145";"80";"101";"580"
"#0643";"Reshiram";"https://pokemondb.net/pokedex/reshiram";"Dragon";"Fire";"https://img.pokemondb.net/sprites/home/normal/2x/reshiram.jpg";"Generation 5";"Vast White Pokémon";"3.2";"330.0";"100";"120";"100";"150";"120";"90";"680"
"#0644";"Zekrom";"https://pokemondb.net/pokedex/zekrom";"Dragon";"Electric";"https://img.pokemondb.net/sprites/home/normal/2x/zekrom.jpg";"Generation 5";"Deep Black Pokémon";"2.9";"345.0";"100";"150";"120";"120";"100";"90";"680"
"#0645";"Landorus";"https://pokemondb.net/pokedex/landorus";"Ground";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/landorus.jpg";"Generation 5";"Abundance Pokémon";"1.3";"68.0";"89";"145";"90";"105";"80";"91";"600"
"#0646";"Kyurem";"https://pokemondb.net/pokedex/kyurem";"Dragon";"Ice";"https://img.pokemondb.net/sprites/home/normal/2x/kyurem.jpg";"Generation 5";"Boundary Pokémon";"3.3";"325.0";"125";"170";"100";"120";"90";"95";"700"
"#0647";"Keldeo";"https://pokemondb.net/pokedex/keldeo";"Water";"Fighting";"https://img.pokemondb.net/sprites/home/normal/2x/keldeo.jpg";"Generation 5";"Colt Pokémon";"1.4";"48.5";"91";"72";"90";"129";"90";"108";"580"
"#0648";"Meloetta";"https://pokemondb.net/pokedex/meloetta";"Normal";"Psychic";"https://img.pokemondb.net/sprites/home/normal/2x/meloetta.jpg";"Generation 5";"Melody Pokémon";"0.6";"6.5";"100";"128";"90";"77";"77";"128";"600"
"#0649";"Genesect";"https://pokemondb.net/pokedex/genesect";"Bug";"Steel";"https://img.pokemondb.net/sprites/home/normal/2x/genesect.jpg";"Generation 5";"Paleozoic Pokémon";"1.5";"82.5";"71";"120";"95";"120";"95";"99";"600"
"#0650";"Chespin";"https://pokemondb.net/pokedex/chespin";"Grass";"";"https://img.pokemondb.net/sprites/home/normal/2x/chespin.jpg";"Generation 6";"Spiny Nut Pokémon";"0.4";"9.0";"56";"61";"65";"48";"45";"38";"313"
"#0651";"Quilladin";"https://pokemondb.net/pokedex/quilladin";"Grass";"";"https://img.pokemondb.net/sprites/home/normal/2x/quilladin.jpg";"Generation 6";"Spiny Armor Pokémon";"0.7";"29.0";"61";"78";"95";"56";"58";"57";"405"
"#0652";"Chesnaught";"https://pokemondb.net/pokedex/chesnaught";"Grass";"Fighting";"https://img.pokemondb.net/sprites/home/normal/2x/chesnaught.jpg";"Generation 6";"Spiny Armor Pokémon";"1.6";"90.0";"88";"107";"122";"74";"75";"64";"530"
"#0653";"Fennekin";"https://pokemondb.net/pokedex/fennekin";"Fire";"";"https://img.pokemondb.net/sprites/home/normal/2x/fennekin.jpg";"Generation 6";"Fox Pokémon";"0.4";"9.4";"40";"45";"40";"62";"60";"60";"307"
"#0654";"Braixen";"https://pokemondb.net/pokedex/braixen";"Fire";"";"https://img.pokemondb.net/sprites/home/normal/2x/braixen.jpg";"Generation 6";"Fox Pokémon";"1.0";"14.5";"59";"59";"58";"90";"70";"73";"409"
"#0655";"Delphox";"https://pokemondb.net/pokedex/delphox";"Fire";"Psychic";"https://img.pokemondb.net/sprites/home/normal/2x/delphox.jpg";"Generation 6";"Fox Pokémon";"1.5";"39.0";"75";"69";"72";"114";"100";"104";"534"
"#0656";"Froakie";"https://pokemondb.net/pokedex/froakie";"Water";"";"https://img.pokemondb.net/sprites/home/normal/2x/froakie.jpg";"Generation 6";"Bubble Frog Pokémon";"0.3";"7.0";"41";"56";"40";"62";"44";"71";"314"
"#0657";"Frogadier";"https://pokemondb.net/pokedex/frogadier";"Water";"";"https://img.pokemondb.net/sprites/home/normal/2x/frogadier.jpg";"Generation 6";"Bubble Frog Pokémon";"0.6";"10.9";"54";"63";"52";"83";"56";"97";"405"
"#0658";"Greninja";"https://pokemondb.net/pokedex/greninja";"Water";"Dark";"https://img.pokemondb.net/sprites/home/normal/2x/greninja.jpg";"Generation 6";"Ninja Pokémon";"1.5";"40.0";"72";"145";"67";"153";"71";"132";"640"
"#0659";"Bunnelby";"https://pokemondb.net/pokedex/bunnelby";"Normal";"";"https://img.pokemondb.net/sprites/home/normal/2x/bunnelby.jpg";"Generation 6";"Digging Pokémon";"0.4";"5.0";"38";"36";"38";"32";"36";"57";"237"
"#0660";"Diggersby";"https://pokemondb.net/pokedex/diggersby";"Normal";"Ground";"https://img.pokemondb.net/sprites/home/normal/2x/diggersby.jpg";"Generation 6";"Digging Pokémon";"1.0";"42.4";"85";"56";"77";"50";"77";"78";"423"
"#0661";"Fletchling";"https://pokemondb.net/pokedex/fletchling";"Normal";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/fletchling.jpg";"Generation 6";"Tiny Robin Pokémon";"0.3";"1.7";"45";"50";"43";"40";"38";"62";"278"
"#0662";"Fletchinder";"https://pokemondb.net/pokedex/fletchinder";"Fire";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/fletchinder.jpg";"Generation 6";"Ember Pokémon";"0.7";"16.0";"62";"73";"55";"56";"52";"84";"382"
"#0663";"Talonflame";"https://pokemondb.net/pokedex/talonflame";"Fire";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/talonflame.jpg";"Generation 6";"Scorching Pokémon";"1.2";"24.5";"78";"81";"71";"74";"69";"126";"499"
"#0664";"Scatterbug";"https://pokemondb.net/pokedex/scatterbug";"Bug";"";"https://img.pokemondb.net/sprites/home/normal/2x/scatterbug.jpg";"Generation 6";"Scatterdust Pokémon";"0.3";"2.5";"38";"35";"40";"27";"25";"35";"200"
"#0665";"Spewpa";"https://pokemondb.net/pokedex/spewpa";"Bug";"";"https://img.pokemondb.net/sprites/home/normal/2x/spewpa.jpg";"Generation 6";"Scatterdust Pokémon";"0.3";"8.4";"45";"22";"60";"27";"30";"29";"213"
"#0666";"Vivillon";"https://pokemondb.net/pokedex/vivillon";"Bug";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/vivillon.jpg";"Generation 6";"Scale Pokémon";"1.2";"17.0";"80";"52";"50";"90";"50";"89";"411"
"#0667";"Litleo";"https://pokemondb.net/pokedex/litleo";"Fire";"Normal";"https://img.pokemondb.net/sprites/home/normal/2x/litleo.jpg";"Generation 6";"Lion Cub Pokémon";"0.6";"13.5";"62";"50";"58";"73";"54";"72";"369"
"#0668";"Pyroar";"https://pokemondb.net/pokedex/pyroar";"Fire";"Normal";"https://img.pokemondb.net/sprites/home/normal/2x/pyroar.jpg";"Generation 6";"Royal Pokémon";"1.5";"81.5";"86";"68";"72";"109";"66";"106";"507"
"#0669";"Flabébé";"https://pokemondb.net/pokedex/flabebe";"Fairy";"";"https://img.pokemondb.net/sprites/home/normal/2x/flabebe.jpg";"Generation 6";"Single Bloom Pokémon";"0.1";"0.1";"44";"38";"39";"61";"79";"42";"303"
"#0670";"Floette";"https://pokemondb.net/pokedex/floette";"Fairy";"";"https://img.pokemondb.net/sprites/home/normal/2x/floette.jpg";"Generation 6";"Single Bloom Pokémon";"0.2";"0.9";"54";"45";"47";"75";"98";"52";"371"
"#0671";"Florges";"https://pokemondb.net/pokedex/florges";"Fairy";"";"https://img.pokemondb.net/sprites/home/normal/2x/florges.jpg";"Generation 6";"Garden Pokémon";"1.1";"10.0";"78";"65";"68";"112";"154";"75";"552"
"#0672";"Skiddo";"https://pokemondb.net/pokedex/skiddo";"Grass";"";"https://img.pokemondb.net/sprites/home/normal/2x/skiddo.jpg";"Generation 6";"Mount Pokémon";"0.9";"31.0";"66";"65";"48";"62";"57";"52";"350"
"#0673";"Gogoat";"https://pokemondb.net/pokedex/gogoat";"Grass";"";"https://img.pokemondb.net/sprites/home/normal/2x/gogoat.jpg";"Generation 6";"Mount Pokémon";"1.7";"91.0";"123";"100";"62";"97";"81";"68";"531"
"#0674";"Pancham";"https://pokemondb.net/pokedex/pancham";"Fighting";"";"https://img.pokemondb.net/sprites/home/normal/2x/pancham.jpg";"Generation 6";"Playful Pokémon";"0.6";"8.0";"67";"82";"62";"46";"48";"43";"348"
"#0675";"Pangoro";"https://pokemondb.net/pokedex/pangoro";"Fighting";"Dark";"https://img.pokemondb.net/sprites/home/normal/2x/pangoro.jpg";"Generation 6";"Daunting Pokémon";"2.1";"136.0";"95";"124";"78";"69";"71";"58";"495"
"#0676";"Furfrou";"https://pokemondb.net/pokedex/furfrou";"Normal";"";"https://img.pokemondb.net/sprites/home/normal/2x/furfrou.jpg";"Generation 6";"Poodle Pokémon";"1.2";"28.0";"75";"80";"60";"65";"90";"102";"472"
"#0677";"Espurr";"https://pokemondb.net/pokedex/espurr";"Psychic";"";"https://img.pokemondb.net/sprites/home/normal/2x/espurr.jpg";"Generation 6";"Restraint Pokémon";"0.3";"3.5";"62";"48";"54";"63";"60";"68";"355"
"#0678";"Meowstic";"https://pokemondb.net/pokedex/meowstic";"Psychic";"";"https://img.pokemondb.net/sprites/home/normal/2x/meowstic.jpg";"Generation 6";"Constraint Pokémon";"0.6";"8.5";"74";"48";"76";"83";"81";"104";"466"
"#0679";"Honedge";"https://pokemondb.net/pokedex/honedge";"Steel";"Ghost";"https://img.pokemondb.net/sprites/home/normal/2x/honedge.jpg";"Generation 6";"Sword Pokémon";"0.8";"2.0";"45";"80";"100";"35";"37";"28";"325"
"#0680";"Doublade";"https://pokemondb.net/pokedex/doublade";"Steel";"Ghost";"https://img.pokemondb.net/sprites/home/normal/2x/doublade.jpg";"Generation 6";"Sword Pokémon";"0.8";"4.5";"59";"110";"150";"45";"49";"35";"448"
"#0681";"Aegislash";"https://pokemondb.net/pokedex/aegislash";"Steel";"Ghost";"https://img.pokemondb.net/sprites/home/normal/2x/aegislash.jpg";"Generation 6";"Royal Sword Pokémon";"1.7";"53.0";"60";"140";"50";"140";"50";"60";"500"
"#0682";"Spritzee";"https://pokemondb.net/pokedex/spritzee";"Fairy";"";"https://img.pokemondb.net/sprites/home/normal/2x/spritzee.jpg";"Generation 6";"Perfume Pokémon";"0.2";"0.5";"78";"52";"60";"63";"65";"23";"341"
"#0683";"Aromatisse";"https://pokemondb.net/pokedex/aromatisse";"Fairy";"";"https://img.pokemondb.net/sprites/home/normal/2x/aromatisse.jpg";"Generation 6";"Fragrance Pokémon";"0.8";"15.5";"101";"72";"72";"99";"89";"29";"462"
"#0684";"Swirlix";"https://pokemondb.net/pokedex/swirlix";"Fairy";"";"https://img.pokemondb.net/sprites/home/normal/2x/swirlix.jpg";"Generation 6";"Cotton Candy Pokémon";"0.4";"3.5";"62";"48";"66";"59";"57";"49";"341"
"#0685";"Slurpuff";"https://pokemondb.net/pokedex/slurpuff";"Fairy";"";"https://img.pokemondb.net/sprites/home/normal/2x/slurpuff.jpg";"Generation 6";"Meringue Pokémon";"0.8";"5.0";"82";"80";"86";"85";"75";"72";"480"
"#0686";"Inkay";"https://pokemondb.net/pokedex/inkay";"Dark";"Psychic";"https://img.pokemondb.net/sprites/home/normal/2x/inkay.jpg";"Generation 6";"Revolving Pokémon";"0.4";"3.5";"53";"54";"53";"37";"46";"45";"288"
"#0687";"Malamar";"https://pokemondb.net/pokedex/malamar";"Dark";"Psychic";"https://img.pokemondb.net/sprites/home/normal/2x/malamar.jpg";"Generation 6";"Overturning Pokémon";"1.5";"47.0";"86";"92";"88";"68";"75";"73";"482"
"#0688";"Binacle";"https://pokemondb.net/pokedex/binacle";"Rock";"Water";"https://img.pokemondb.net/sprites/home/normal/2x/binacle.jpg";"Generation 6";"Two-Handed Pokémon";"0.5";"31.0";"42";"52";"67";"39";"56";"50";"306"
"#0689";"Barbaracle";"https://pokemondb.net/pokedex/barbaracle";"Rock";"Water";"https://img.pokemondb.net/sprites/home/normal/2x/barbaracle.jpg";"Generation 6";"Collective Pokémon";"1.3";"96.0";"72";"105";"115";"54";"86";"68";"500"
"#0690";"Skrelp";"https://pokemondb.net/pokedex/skrelp";"Poison";"Water";"https://img.pokemondb.net/sprites/home/normal/2x/skrelp.jpg";"Generation 6";"Mock Kelp Pokémon";"0.5";"7.3";"50";"60";"60";"60";"60";"30";"320"
"#0691";"Dragalge";"https://pokemondb.net/pokedex/dragalge";"Poison";"Dragon";"https://img.pokemondb.net/sprites/home/normal/2x/dragalge.jpg";"Generation 6";"Mock Kelp Pokémon";"1.8";"81.5";"65";"75";"90";"97";"123";"44";"494"
"#0692";"Clauncher";"https://pokemondb.net/pokedex/clauncher";"Water";"";"https://img.pokemondb.net/sprites/home/normal/2x/clauncher.jpg";"Generation 6";"Water Gun Pokémon";"0.5";"8.3";"50";"53";"62";"58";"63";"44";"330"
"#0693";"Clawitzer";"https://pokemondb.net/pokedex/clawitzer";"Water";"";"https://img.pokemondb.net/sprites/home/normal/2x/clawitzer.jpg";"Generation 6";"Howitzer Pokémon";"1.3";"35.3";"71";"73";"88";"120";"89";"59";"500"
"#0694";"Helioptile";"https://pokemondb.net/pokedex/helioptile";"Electric";"Normal";"https://img.pokemondb.net/sprites/home/normal/2x/helioptile.jpg";"Generation 6";"Generator Pokémon";"0.5";"6.0";"44";"38";"33";"61";"43";"70";"289"
"#0695";"Heliolisk";"https://pokemondb.net/pokedex/heliolisk";"Electric";"Normal";"https://img.pokemondb.net/sprites/home/normal/2x/heliolisk.jpg";"Generation 6";"Generator Pokémon";"1.0";"21.0";"62";"55";"52";"109";"94";"109";"481"
"#0696";"Tyrunt";"https://pokemondb.net/pokedex/tyrunt";"Rock";"Dragon";"https://img.pokemondb.net/sprites/home/normal/2x/tyrunt.jpg";"Generation 6";"Royal Heir Pokémon";"0.8";"26.0";"58";"89";"77";"45";"45";"48";"362"
"#0697";"Tyrantrum";"https://pokemondb.net/pokedex/tyrantrum";"Rock";"Dragon";"https://img.pokemondb.net/sprites/home/normal/2x/tyrantrum.jpg";"Generation 6";"Despot Pokémon";"2.5";"270.0";"82";"121";"119";"69";"59";"71";"521"
"#0698";"Amaura";"https://pokemondb.net/pokedex/amaura";"Rock";"Ice";"https://img.pokemondb.net/sprites/home/normal/2x/amaura.jpg";"Generation 6";"Tundra Pokémon";"1.3";"25.2";"77";"59";"50";"67";"63";"46";"362"
"#0699";"Aurorus";"https://pokemondb.net/pokedex/aurorus";"Rock";"Ice";"https://img.pokemondb.net/sprites/home/normal/2x/aurorus.jpg";"Generation 6";"Tundra Pokémon";"2.7";"225.0";"123";"77";"72";"99";"92";"58";"521"
"#0700";"Sylveon";"https://pokemondb.net/pokedex/sylveon";"Fairy";"";"https://img.pokemondb.net/sprites/home/normal/2x/sylveon.jpg";"Generation 6";"Intertwining Pokémon";"1.0";"23.5";"95";"65";"65";"110";"130";"60";"525"
"#0701";"Hawlucha";"https://pokemondb.net/pokedex/hawlucha";"Fighting";"Flying";"https://img.pokemondb.net/sprites/home/normal/2x/hawlucha.jpg";"Generation 6";"Wrestling Pokémon";"0.8";"21.5";"78";"92";"75";"74";"63";"118";"500"
"#0702";"Dedenne";"https://pokemondb.net/pokedex/dedenne";"Electric";"Fairy";"https://img.pokemondb.net/sprites/home/normal/2x/dedenne.jpg";"Generation 6";"Antenna Pokémon";"0.2";"2.2";"67";"58";"57";"81";"67";"101";"431"
"#0703";"Carbink";"https://pokemondb.net/pokedex/carbink";"Rock";"Fairy";"https://img.pokemondb.net/sprites/home/normal/2x/carbink.jpg";"Generation 6";"Jewel Pokémon";"0.3";"5.7";"50";"50";"150";"50";"150";"50";"500"
"#0704";"Goomy";"https://pokemondb.net/pokedex/goomy";"Dragon";"";"https://img.pokemondb.net/sprites/home/normal/2x/goomy.jpg";"Generation 6";"Soft Tissue Pokémon";"0.3";"2.8";"45";"50";"35";"55";"75";"40";"300"
